series,celebrity,professional,week,dance,dance_style,song,artist,total_score,craig,len,bruno,arlene,alesha,darcey,shirley,motsi,anton,verdict,celeb_dob,celeb_age,celeb_gender,pro_gender,same_sex
15,Ruth Langsford,Anton Du Beke,5,Samba,Latin,Love Is in the Air,John Paul Young,16,5.0,6.0,,,,5.0,,,,safe,1960-03-17,57.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,5,Foxtrot,Ballroom,Believe,Madilyn Bailey,24,8.0,8.0,,,,8.0,,,,safe,1984-11-16,32.0,F,M,False
15,Joe McFadden,Katya Jones,5,Paso Doble,Latin,Diablo Rojo,Rodrigo y Gabriela,26,7.0,10.0,,,,9.0,,,,safe,1975-10-09,41.0,M,F,False
15,Alexandra Burke,Gorka Márquez,5,Samba,Latin,Shape of You,Ed Sheeran,23,7.0,8.0,,,,8.0,,,,safe,1988-08-25,29.0,F,M,False
15,Jonnie Peacock,Oti Mabuse,5,Quickstep,Ballroom,Part,"Time Lover"" — Stevie Wonder",24,7.0,9.0,,,,8.0,,,,safe,1993-05-28,24.0,M,F,False
15,Jonnie Peacock,Oti Mabuse,6,Cha-Cha-Cha,Latin,Troublemaker,"Olly Murs, feat. Flo Rida",20,4.0,5.0,5.0,,,6.0,,,,safe,1993-05-28,24.0,M,F,False
15,Ruth Langsford,Anton Du Beke,6,Quickstep,Ballroom,Bewitched Theme,Steve Lawrence,22,4.0,6.0,6.0,,,6.0,,,,safe,1960-03-17,57.0,F,M,False
15,Simon Rimmer,Karen Clifton,6,American Smooth,Ballroom,Delilah,Tom Jones,16,2.0,5.0,4.0,,,5.0,,,,eliminated,1963-05-05,54.0,M,,False
15,Gemma Atkinson,Aljaž Škorjanec,6,Jive,Latin,Ever Fallen in Love (With Someone You Shouldn't've),Buzzcocks,30,7.0,7.0,8.0,,,8.0,,,,safe,1984-11-16,32.0,F,M,False
15,Joe McFadden,Katya Jones,6,Foxtrot,Ballroom,Trouble,Coldplay,32,8.0,8.0,8.0,,,8.0,,,,safe,1975-10-09,41.0,M,F,False
15,Mollie King,AJ Pritchard,6,Cha-Cha-Cha,Latin,Better the Devil You Know,Kylie Minogue,27,6.0,7.0,7.0,,,7.0,,,,bottom-two,1987-06-04,30.0,F,M,False
15,Alexandra Burke,Gorka Márquez,6,Tango,Ballroom,Maneater,Nelly Furtado,35,9.0,9.0,8.0,,,9.0,,,,safe,1988-08-25,29.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,6,Rumba,Latin,Wicked Game,Chris Isaak,25,5.0,6.0,7.0,,,7.0,,,,safe,1982-08-07,35.0,M,F,False
15,Susan Calman,Kevin Clifton,6,Foxtrot,Ballroom,Killer Queen,Queen,18,3.0,5.0,5.0,,,5.0,,,,safe,1974-11-06,42.0,F,M,False
15,Debbie McGee,Giovanni Pernice,6,Charleston,Other,Frankie,Sister Sledge,39,9.0,10.0,10.0,,,10.0,,,,safe,1958-10-31,58.0,F,M,False
15,Aston Merrygold,Janette Manrara,6,Paso Doble,Latin,Smells Like Teen Spirit,Nirvana,38,9.0,9.0,10.0,,,10.0,,,,safe,1988-02-13,29.0,M,F,False
15,Alexandra Burke,Gorka Márquez,7,Cha-Cha-Cha,Latin,I've Got the Music in Me,Marcia Hines,39,9.0,10.0,10.0,,,10.0,,,,safe,1988-08-25,29.0,F,M,False
15,Mollie King,AJ Pritchard,7,Foxtrot,Ballroom,Call Me Irresponsible,Connie Francis,27,6.0,7.0,7.0,,,7.0,,,,bottom-two,1987-06-04,30.0,F,M,False
15,Joe McFadden,Katya Jones,7,Charleston,Other,Alexander's Ragtime Band,Ella Fitzgerald,36,9.0,9.0,9.0,,,9.0,,,,safe,1975-10-09,41.0,M,F,False
15,Gemma Atkinson,Aljaž Škorjanec,7,Salsa,Latin,Sun Comes Up,"Rudimental, feat. James Arthur",26,5.0,7.0,7.0,,,7.0,,,,safe,1984-11-16,32.0,F,M,False
15,Aston Merrygold,Janette Manrara,7,Viennese Waltz,Ballroom,Who's Lovin' You,The Jackson 5,25,4.0,7.0,7.0,,,7.0,,,,eliminated,1988-02-13,29.0,M,F,False
15,Ruth Langsford,Anton Du Beke,7,Paso Doble,Latin,The Shady Dame from Seville,Julie Andrews,22,4.0,6.0,6.0,,,6.0,,,,safe,1960-03-17,57.0,F,M,False
15,Debbie McGee,Giovanni Pernice,7,Tango,Ballroom,I Gotta Feeling,The Black Eyed Peas,40,10.0,10.0,10.0,,,10.0,,,,safe,1958-10-31,58.0,F,M,False
15,Jonnie Peacock,Oti Mabuse,7,Salsa,Latin,Turn Me On,Kevin Lyttle,27,6.0,7.0,7.0,,,7.0,,,,safe,1993-05-28,24.0,M,F,False
15,Susan Calman,Kevin Clifton,7,Jive,Latin,This Ole House,Shakin' Stevens,29,6.0,8.0,8.0,,,7.0,,,,safe,1974-11-06,42.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,7,American Smooth,Ballroom,This Will Be (An Everlasting Love),Natalie Cole,35,8.0,9.0,9.0,,,9.0,,,,safe,1982-08-07,35.0,M,F,False
15,Susan Calman,Kevin Clifton,8,Tango,Ballroom,Firework,Katy Perry,27,5.0,8.0,8.0,,,6.0,,,,safe,1974-11-06,42.0,F,M,False
15,Joe McFadden,Katya Jones,8,Rumba,Latin,One,U2 & Mary J. Blige,33,7.0,9.0,9.0,,,8.0,,,,safe,1975-10-09,41.0,M,F,False
15,Ruth Langsford,Anton Du Beke,8,Foxtrot,Ballroom,Mack the Knife,Bobby Darin,18,4.0,4.0,5.0,,,5.0,,,,eliminated,1960-03-17,57.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,8,Charleston,Other,The Lambeth Walk,Pasadena Roof Orchestra,38,9.0,10.0,10.0,,,9.0,,,,safe,1982-08-07,35.0,M,F,False
15,Gemma Atkinson,Aljaž Škorjanec,8,Viennese Waltz,Ballroom,You Don't Have to Say You Love Me,Brenda Lee,28,7.0,7.0,7.0,,,7.0,,,,safe,1984-11-16,32.0,F,M,False
15,Alexandra Burke,Gorka Márquez,8,Argentine Tango,Latin,Mi Confesión,Gotan Project,38,9.0,10.0,10.0,,,9.0,,,,safe,1988-08-25,29.0,F,M,False
15,Mollie King,AJ Pritchard,8,Paso Doble,Latin,Layla,Derek and the Dominos,22,5.0,6.0,5.0,,,6.0,,,,safe,1987-06-04,30.0,F,M,False
15,Jonnie Peacock,Oti Mabuse,8,Foxtrot,Ballroom,Someone like You,Adele,21,4.0,6.0,6.0,,,5.0,,,,bottom-two,1993-05-28,24.0,M,F,False
15,Debbie McGee,Giovanni Pernice,8,Salsa,Latin,Can't Take My Eyes Off You,Boys Town Gang,35,9.0,8.0,9.0,,,9.0,,,,safe,1958-10-31,58.0,F,M,False
15,Mollie King,AJ Pritchard,9,Charleston,Other,Wings,Little Mix,29,6.0,8.0,8.0,,,7.0,,,,safe,1987-06-04,30.0,F,M,False
15,Susan Calman,Kevin Clifton,9,Paso Doble,Latin,Scott & Fran's Paso Doble,from Strictly Ballroom,25,5.0,7.0,7.0,,,6.0,,,,safe,1974-11-06,42.0,F,M,False
15,Debbie McGee,Giovanni Pernice,9,Samba,Latin,"Wannabe"" & ""Who Do You Think You Are",Spice Girls,33,7.0,9.0,9.0,,,8.0,,,,bottom-two,1958-10-31,58.0,F,M,False
15,Jonnie Peacock,Oti Mabuse,9,Tango,Ballroom,Sweet Dreams (Are Made of This),Eurythmics,26,6.0,6.0,7.0,,,7.0,,,,eliminated,1993-05-28,24.0,M,F,False
15,Gemma Atkinson,Aljaž Škorjanec,9,American Smooth,Ballroom,Downtown,Petula Clark,38,9.0,10.0,10.0,,,9.0,,,,safe,1984-11-16,32.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,9,Paso Doble,Latin,Live and Let Die,Paul McCartney and Wings,35,8.0,9.0,9.0,,,9.0,,,,safe,1982-08-07,35.0,M,F,False
15,Alexandra Burke,Gorka Márquez,9,Quickstep,Ballroom,The Gold Diggers' Song (We're in the Money),from 42nd Street,39,9.0,10.0,10.0,,,10.0,,,,safe,1988-08-25,29.0,F,M,False
15,Joe McFadden,Katya Jones,9,Salsa,Latin,Ride on Time,Black Box,34,8.0,9.0,9.0,,,8.0,,,,safe,1975-10-09,41.0,M,F,False
15,Joe McFadden,Katya Jones,10,Quickstep,Ballroom,Jumpin' Jack,Big Bad Voodoo Daddy,38,9.0,10.0,10.0,,,9.0,,,,safe,1975-10-09,41.0,M,F,False
15,Alexandra Burke,Gorka Márquez,10,Rumba,Latin,Halo,Beyoncé,32,7.0,8.0,9.0,,,8.0,,,,bottom-two,1988-08-25,29.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,10,Samba,Latin,The River of Dreams,Billy Joel,25,6.0,6.0,7.0,,,6.0,,,,safe,1984-11-16,32.0,F,M,False
15,Mollie King,AJ Pritchard,10,Quickstep,Ballroom,Umbrella,The Baseballs,31,7.0,8.0,9.0,,,7.0,,,,safe,1987-06-04,30.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,10,Waltz,Ballroom,With You I'm Born Again,Billy Preston & Syreeta Wright,35,8.0,9.0,9.0,,,9.0,,,,safe,1982-08-07,35.0,M,F,False
15,Debbie McGee,Giovanni Pernice,10,Argentine Tango,Latin,Por una Cabeza,Carlos Gardel & Alfredo Le Pera,38,9.0,10.0,10.0,,,9.0,,,,safe,1958-10-31,58.0,F,M,False
15,Susan Calman,Kevin Clifton,10,American Smooth,Ballroom,Beyond the Sea,Bobby Darin,21,4.0,5.0,6.0,,,6.0,,,,eliminated,1974-11-06,42.0,F,M,False
15,Susan Calman,Kevin Clifton,10,Paso Doble-Thon(Paso Doblemarathon),Other,España cañí,Pascual Marquina Narro,1,,,,,,,,,,eliminated,1974-11-06,42.0,F,M,False
15,Mollie King,AJ Pritchard,10,,Other,,,2,,,,,,,,,,,1987-06-04,30.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,10,,Other,,,3,,,,,,,,,,,1984-11-16,32.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,10,,Other,,,4,,,,,,,,,,,1982-08-07,35.0,M,F,False
15,Debbie McGee,Giovanni Pernice,10,,Other,,,5,,,,,,,,,,,1958-10-31,58.0,F,M,False
15,Joe McFadden,Katya Jones,10,,Other,,,6,,,,,,,,,,,1975-10-09,41.0,M,F,False
15,Alexandra Burke,Gorka Márquez,10,,Other,,,7,,,,,,,,,,,1988-08-25,29.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,11,Quickstep,Ballroom,"""Hello, Dolly!""",,29,6.0,8.0,8.0,,,7.0,,,,safe,1984-11-16,32.0,F,M,False
15,Mollie King,AJ Pritchard,11,Rumba,Latin,"""Hopelessly Devoted to You""",,31,6.0,9.0,9.0,,,7.0,,,,safe,1987-06-04,30.0,F,M,False
15,Joe McFadden,Katya Jones,11,Samba,Latin,"""Money, Money""",,37,9.0,9.0,10.0,,,9.0,,,,safe,1975-10-09,41.0,M,F,False
15,Debbie McGee,Giovanni Pernice,11,American Smooth,Ballroom,"""Memory""",,39,9.0,10.0,10.0,,,10.0,,,,safe,1958-10-31,58.0,F,M,False
15,Davood Ghadami,Nadiya Bychkova,11,Argentine Tango,Latin,"""The Phantom of the Opera""",,29,7.0,7.0,7.0,,,8.0,,,,eliminated,1982-08-07,35.0,M,F,False
15,Alexandra Burke,Gorka Márquez,11,Charleston,Other,"""Supercalifragilisticexpialidocious""",,39,9.0,10.0,10.0,,,10.0,,,,bottom-two,1988-08-25,29.0,F,M,False
15,Joe McFadden,Katya Jones,12,American Smooth,Ballroom,Have You Met Miss Jones?,Robbie Williams,35,8.0,9.0,9.0,,,9.0,,,,safe,1975-10-09,41.0,M,F,False
15,Joe McFadden,Katya Jones,12,Argentine Tango,Latin,Human,Rag'n'Bone Man,35,8.0,9.0,9.0,,,9.0,,,,safe,1975-10-09,41.0,M,F,False
15,Alexandra Burke,Gorka Márquez,12,Viennese Waltz,Ballroom,Everybody Hurts,R.E.M.,39,9.0,10.0,10.0,,,10.0,,,,safe,1988-08-25,29.0,F,M,False
15,Alexandra Burke,Gorka Márquez,12,Salsa,Latin,Finally,CeCe Peniston,40,10.0,10.0,10.0,,,10.0,,,,safe,1988-08-25,29.0,F,M,False
15,Mollie King,AJ Pritchard,12,Samba,Latin,"Whenever, Wherever",Shakira,24,4.0,7.0,6.0,,,7.0,,,,eliminated,1987-06-04,30.0,F,M,False
15,Mollie King,AJ Pritchard,12,Waltz,Ballroom,Angel,Sarah McLachlan,32,8.0,8.0,8.0,,,8.0,,,,eliminated,1987-06-04,30.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,12,Rumba,Latin,Beneath Your Beautiful,"Labrinth, feat. Emeli Sandé",30,7.0,7.0,8.0,,,8.0,,,,bottom-two,1984-11-16,32.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,12,Tango,Ballroom,My Sharona,Royal Blood,32,8.0,8.0,8.0,,,8.0,,,,bottom-two,1984-11-16,32.0,F,M,False
15,Debbie McGee,Giovanni Pernice,12,Jive,Latin,I'm So Excited,The Pointer Sisters,34,7.0,9.0,9.0,,,9.0,,,,safe,1958-10-31,58.0,F,M,False
15,Debbie McGee,Giovanni Pernice,12,Foxtrot,Ballroom,Isn't She Lovely,Stevie Wonder,36,8.0,9.0,10.0,,,9.0,,,,safe,1958-10-31,58.0,F,M,False
15,Alexandra Burke,Gorka Márquez,13,American Smooth,Ballroom,Wouldn't It Be Loverly,from My Fair Lady,40,10.0,10.0,10.0,,,10.0,,,,runner-up,1988-08-25,29.0,F,M,False
15,Alexandra Burke,Gorka Márquez,13,Showdance,Other,There's No Business Like Show Business,Ethel Merman,39,9.0,10.0,10.0,,,10.0,,,,runner-up,1988-08-25,29.0,F,M,False
15,Alexandra Burke,Gorka Márquez,13,Jive,Latin,Proud Mary,Tina Turner,40,10.0,10.0,10.0,,,10.0,,,,runner-up,1988-08-25,29.0,F,M,False
15,Debbie McGee,Giovanni Pernice,13,Salsa,Latin,Can't Take My Eyes Off You,Boys Town Gang,39,9.0,10.0,10.0,,,10.0,,,,runner-up,1958-10-31,58.0,F,M,False
15,Debbie McGee,Giovanni Pernice,13,Showdance,Other,One Day I'll Fly Away,Vaults,38,9.0,10.0,10.0,,,9.0,,,,runner-up,1958-10-31,58.0,F,M,False
15,Debbie McGee,Giovanni Pernice,13,Argentine Tango,Latin,Por una Cabeza,Carlos Gardel & Alfredo Le Pera,40,10.0,10.0,10.0,,,10.0,,,,runner-up,1958-10-31,58.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,13,Paso Doble,Latin,Viva la Vida,Coldplay,38,9.0,10.0,10.0,,,9.0,,,,runner-up,1984-11-16,32.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,13,Showdance,Other,Show Me How You Burlesque,Christina Aguilera,37,8.0,10.0,10.0,,,9.0,,,,runner-up,1984-11-16,32.0,F,M,False
15,Gemma Atkinson,Aljaž Škorjanec,13,American Smooth,Ballroom,Downtown,Petula Clark,39,9.0,10.0,10.0,,,10.0,,,,runner-up,1984-11-16,32.0,F,M,False
15,Joe McFadden,Katya Jones,13,Viennese Waltz,Ballroom,Somewhere My Love,from Doctor Zhivago,39,9.0,10.0,10.0,,,10.0,,,,winner,1975-10-09,41.0,M,F,False
15,Joe McFadden,Katya Jones,13,Showdance,Other,You Make My Dreams,Hall & Oates,39,9.0,10.0,10.0,,,10.0,,,,winner,1975-10-09,41.0,M,F,False
15,Joe McFadden,Katya Jones,13,Charleston,Other,Alexander's Ragtime Band,Ella Fitzgerald,40,10.0,10.0,10.0,,,10.0,,,,winner,1975-10-09,41.0,M,F,False
16,Danny John-Jules,Amy Dowden,1,Foxtrot,Ballroom,Top Cat Theme,Hoyt Curtin,27,6.0,,7.0,,,7.0,7.0,,,,1960-09-16,57.0,M,F,False
16,Kate Silverton,Aljaž Škorjanec,1,Cha-Cha-Cha,Latin,Kiss,"Art of Noise, feat. Tom Jones",20,4.0,,6.0,,,6.0,4.0,,,,1970-08-04,48.0,F,M,False
16,Lauren Steadman,AJ Pritchard,1,Waltz,Ballroom,Kissing You,Des'ree,25,6.0,,7.0,,,6.0,6.0,,,,1992-12-18,25.0,F,M,False
16,Seann Walsh,Katya Jones,1,Tango,Ballroom,SexyBack,Justin Timberlake,18,3.0,,6.0,,,5.0,4.0,,,,1986-12-02,31.0,M,F,False
16,Vick Hope,Graziano Di Prima,1,Jive,Latin,Feel It Still,Portugal. The Man,18,3.0,,6.0,,,5.0,4.0,,,,1989-09-25,28.0,F,M,False
16,Susannah Constantine,Anton Du Beke,1,Samba,Latin,Tico Tico,Carmen Miranda,12,1.0,,4.0,,,4.0,3.0,,,,1962-06-03,56.0,F,M,False
16,Charles Venn,Karen Clifton,1,Cha-Cha-Cha,Latin,Ain't No Love (Ain't No Use),"Sub Sub, feat. Melanie Williams",25,6.0,,7.0,,,6.0,6.0,,,,1973-06-24,45.0,M,,False
16,Ashley Roberts,Pasha Kovalev,1,Viennese Waltz,Ballroom,Perfect,"Ed Sheeran, feat. Beyoncé",29,7.0,,7.0,,,8.0,7.0,,,,1981-09-14,36.0,F,M,False
16,Dr. Ranj Singh,Janette Manrara,1,Cha-Cha-Cha,Latin,How Will I Know,Whitney Houston,27,6.0,,7.0,,,6.0,8.0,,,,1979-06-26,39.0,M,F,False
16,Katie Piper,Gorka Márquez,1,Waltz,Ballroom,When We Were Young,Adele,17,4.0,,5.0,,,4.0,4.0,,,,1983-08-25,35.0,F,M,False
16,Graeme Swann,Oti Mabuse,1,Samba,Latin,Soul Limbo,Booker T. & the M.G.'s,22,5.0,,5.0,,,6.0,6.0,,,,1979-03-24,39.0,M,F,False
16,Stacey Dooley,Kevin Clifton,1,Quickstep,Ballroom,Dancing,Kylie Minogue,24,6.0,,6.0,,,6.0,6.0,,,,1987-03-09,31.0,F,M,False
16,Lee Ryan,Nadiya Bychkova,1,Waltz,Ballroom,Take It to the Limit,Eagles,22,4.0,,6.0,,,6.0,6.0,,,,1983-06-17,35.0,M,F,False
16,Joe Sugg,Dianne Buswell,1,Jive,Latin,Take On Me,A-ha,27,6.0,,7.0,,,7.0,7.0,,,,1991-09-08,27.0,M,F,False
16,Faye Tozer,Giovanni Pernice,1,Cha-Cha-Cha,Latin,Lullaby,Sigala & Paloma Faith,29,7.0,,7.0,,,8.0,7.0,,,,1975-11-14,42.0,F,M,False
16,Stacey Dooley,Kevin Clifton,2,Cha-Cha-Cha,Latin,Came Here for Love,Sigala & Ella Eyre,20,4.0,,6.0,,,5.0,5.0,,,safe,1987-03-09,31.0,F,M,False
16,Charles Venn,Karen Clifton,2,Quickstep,Ballroom,Sir Duke,Stevie Wonder,25,5.0,,7.0,,,6.0,7.0,,,safe,1973-06-24,45.0,M,,False
16,Katie Piper,Gorka Márquez,2,Paso Doble,Latin,Confident,Demi Lovato,13,2.0,,4.0,,,4.0,3.0,,,safe,1983-08-25,35.0,F,M,False
16,Graeme Swann,Oti Mabuse,2,American Smooth,Ballroom,Try a Little Tenderness,Otis Redding,15,3.0,,4.0,,,5.0,3.0,,,safe,1979-03-24,39.0,M,F,False
16,Kate Silverton,Aljaž Škorjanec,2,Tango,Ballroom,No Roots,Alice Merton,27,6.0,,7.0,,,7.0,7.0,,,safe,1970-08-04,48.0,F,M,False
16,Joe Sugg,Dianne Buswell,2,Charleston,Other,Cotton Eye Joe,Rednex,31,7.0,,8.0,,,8.0,8.0,,,safe,1991-09-08,27.0,M,F,False
16,Susannah Constantine,Anton Du Beke,2,Foxtrot,Ballroom,They Can't Take That Away from Me,Frank Sinatra & Natalie Cole,12,1.0,,3.0,,,4.0,4.0,,,eliminated,1962-06-03,56.0,F,M,False
16,Lee Ryan,Nadiya Bychkova,2,Jive,Latin,Blue Suede Shoes,Elvis Presley,26,6.0,,7.0,,,7.0,6.0,,,bottom-two,1983-06-17,35.0,M,F,False
16,Danny John-Jules,Amy Dowden,2,Cha-Cha-Cha,Latin,Beggin',Madcon,28,7.0,,7.0,,,7.0,7.0,,,safe,1960-09-16,57.0,M,F,False
16,Vick Hope,Graziano Di Prima,2,Waltz,Ballroom,Somewhere,from West Side Story,27,7.0,,7.0,,,7.0,6.0,,,safe,1989-09-25,28.0,F,M,False
16,Dr. Ranj Singh,Janette Manrara,2,Salsa,Latin,Fireball,"Pitbull, feat. John Ryan",24,5.0,,6.0,,,6.0,7.0,,,safe,1979-06-26,39.0,M,F,False
16,Faye Tozer,Giovanni Pernice,2,Viennese Waltz,Ballroom,It's a Man's Man's Man's World,Seal,31,8.0,,8.0,,,8.0,7.0,,,safe,1975-11-14,42.0,F,M,False
16,Lauren Steadman,AJ Pritchard,2,Charleston,Other,New Rules,Postmodern Jukebox,22,5.0,,6.0,,,6.0,5.0,,,safe,1992-12-18,25.0,F,M,False
16,Seann Walsh,Katya Jones,2,Jive,Latin,I'm Still Standing,Elton John,15,2.0,,5.0,,,4.0,4.0,,,safe,1986-12-02,31.0,M,F,False
16,Ashley Roberts,Pasha Kovalev,2,Cha-Cha-Cha,Latin,Boogie Wonderland,"Earth, Wind & Fire with The Emotions",32,8.0,,9.0,,,8.0,7.0,,,safe,1981-09-14,36.0,F,M,False
16,Vick Hope,Graziano Di Prima,3,Salsa,Latin,"""Take a Chance on Me""",,27,6.0,,7.0,,,7.0,7.0,,,safe,1989-09-25,28.0,F,M,False
16,Dr. Ranj Singh,Janette Manrara,3,Quickstep,Ballroom,"""Prince Ali""",,20,4.0,,6.0,,,5.0,5.0,,,safe,1979-06-26,39.0,M,F,False
16,Lee Ryan,Nadiya Bychkova,3,Cha-Cha-Cha,Latin,"""The Power of Love""",,19,3.0,,6.0,,,5.0,5.0,,,eliminated,1983-06-17,35.0,M,F,False
16,Kate Silverton,Aljaž Škorjanec,3,Foxtrot,Ballroom,"""Why Don't You Do Right?""",,29,6.0,,8.0,,,7.0,8.0,,,safe,1970-08-04,48.0,F,M,False
16,Stacey Dooley,Kevin Clifton,3,Jive,Latin,"""Happy""",,32,8.0,,8.0,,,8.0,8.0,,,safe,1987-03-09,31.0,F,M,False
16,Joe Sugg,Dianne Buswell,3,American Smooth,Ballroom,"""Breaking Free""",,26,6.0,,7.0,,,7.0,6.0,,,safe,1991-09-08,27.0,M,F,False
16,Graeme Swann,Oti Mabuse,3,Charleston,Other,Spider,"Man Theme""",31,7.0,,8.0,,,8.0,8.0,,,safe,1979-03-24,39.0,M,F,False
16,Ashley Roberts,Pasha Kovalev,3,Salsa,Latin,"""(I've Had) The Time of My Life""",,35,8.0,,9.0,,,9.0,9.0,,,safe,1981-09-14,36.0,F,M,False
16,Katie Piper,Gorka Márquez,3,Foxtrot,Ballroom,"""City of Stars""",,22,5.0,,6.0,,,5.0,6.0,,,safe,1983-08-25,35.0,F,M,False
16,Seann Walsh,Katya Jones,3,Paso Doble,Latin,"""Clubbed to Death""",,30,7.0,,8.0,,,7.0,8.0,,,safe,1986-12-02,31.0,M,F,False
16,Lauren Steadman,AJ Pritchard,3,Cha-Cha-Cha,Latin,"""Fame""",,20,4.0,,6.0,,,5.0,5.0,,,safe,1992-12-18,25.0,F,M,False
16,Charles Venn,Karen Clifton,3,American Smooth,Ballroom,"""Up Where We Belong""",,25,6.0,,7.0,,,6.0,6.0,,,bottom-two,1973-06-24,45.0,M,,False
16,Faye Tozer,Giovanni Pernice,3,Quickstep,Ballroom,"""You're the One That I Want""",,36,9.0,,9.0,,,9.0,9.0,,,safe,1975-11-14,42.0,F,M,False
16,Danny John-Jules,Amy Dowden,3,Paso Doble,Latin,"""The Greatest Show""",,28,6.0,,8.0,,,7.0,7.0,,,safe,1960-09-16,57.0,M,F,False
16,Joe Sugg,Dianne Buswell,4,Cha-Cha-Cha,Latin,Just Got Paid,"Sigala, Ella Eyre & Meghan Trainor, feat. French Montana",26,5.0,,7.0,,,7.0,7.0,,,safe,1991-09-08,27.0,M,F,False
16,Vick Hope,Graziano Di Prima,4,Quickstep,Ballroom,You Can't Hurry Love,The Supremes,29,7.0,,8.0,,,7.0,7.0,,,safe,1989-09-25,28.0,F,M,False
16,Danny John-Jules,Amy Dowden,4,Viennese Waltz,Ballroom,I've Gotta Be Me,Sammy Davis Jr.,27,6.0,,7.0,,,7.0,7.0,,,safe,1960-09-16,57.0,M,F,False
16,Faye Tozer,Giovanni Pernice,4,Rumba,Latin,Chandelier,Sia,29,7.0,,8.0,,,7.0,7.0,,,safe,1975-11-14,42.0,F,M,False
16,Katie Piper,Gorka Márquez,4,Jive,Latin,Why Do Fools Fall in Love,Frankie Lymon & The Teenagers,18,3.0,,5.0,,,5.0,5.0,,,eliminated,1983-08-25,35.0,F,M,False
16,Charles Venn,Karen Clifton,4,Salsa,Latin,Use It Up and Wear It Out,Odyssey,25,6.0,,7.0,,,6.0,6.0,,,bottom-two,1973-06-24,45.0,M,,False
16,Lauren Steadman,AJ Pritchard,4,Quickstep,Ballroom,If You're Over Me,Years & Years,25,6.0,,7.0,,,6.0,6.0,,,safe,1992-12-18,25.0,F,M,False
16,Dr. Ranj Singh,Janette Manrara,4,Paso Doble,Latin,Canción del Mariachi,Los Lobos,27,6.0,,7.0,,,7.0,7.0,,,safe,1979-06-26,39.0,M,F,False
16,Kate Silverton,Aljaž Škorjanec,4,Samba,Latin,Africa,Toto,20,4.0,,6.0,,,5.0,5.0,,,safe,1970-08-04,48.0,F,M,False
16,Graeme Swann,Oti Mabuse,4,Jive,Latin,Don't Stop Me Now,Queen,26,5.0,,7.0,,,7.0,7.0,,,safe,1979-03-24,39.0,M,F,False
16,Ashley Roberts,Pasha Kovalev,4,Tango,Ballroom,Look What You Made Me Do,Taylor Swift,32,8.0,,8.0,,,8.0,8.0,,,safe,1981-09-14,36.0,F,M,False
16,Seann Walsh,Katya Jones,4,Charleston,Other,Bills,LunchMoney Lewis,28,6.0,,7.0,,,7.0,8.0,,,safe,1986-12-02,31.0,M,F,False
16,Stacey Dooley,Kevin Clifton,4,Foxtrot,Ballroom,Hi Ho Silver Lining,Jeff Beck,33,8.0,,9.0,,,8.0,8.0,,,safe,1987-03-09,31.0,F,M,False
16,Dr. Ranj Singh,Janette Manrara,5,American Smooth,Ballroom,Wouldn't It Be Nice,The Beach Boys,25,5.0,,7.0,,,6.0,7.0,,,safe,1979-06-26,39.0,M,F,False
16,Lauren Steadman,AJ Pritchard,5,Contemporary,Other,Runnin' (Lose It All),"Naughty Boy, feat. Beyoncé & Arrow Benjamin",24,4.0,,7.0,,,6.0,7.0,,,safe,1992-12-18,25.0,F,M,False
16,Graeme Swann,Oti Mabuse,5,Tango,Ballroom,Roxanne,The Police,29,6.0,,8.0,,,7.0,8.0,,,safe,1979-03-24,39.0,M,F,False
16,Ashley Roberts,Pasha Kovalev,5,Rumba,Latin,Something About the Way You Look Tonight,Elton John,36,9.0,,9.0,,,9.0,9.0,,,safe,1981-09-14,36.0,F,M,False
16,Seann Walsh,Katya Jones,5,Quickstep,Ballroom,Lightning Bolt,Jake Bugg,24,5.0,,7.0,,,6.0,6.0,,,bottom-two,1986-12-02,31.0,M,F,False
16,Stacey Dooley,Kevin Clifton,5,Samba,Latin,Tequila,David Hirschfelder & The Bogo Pogo Orchestra,33,8.0,,9.0,,,7.0,9.0,,,safe,1987-03-09,31.0,F,M,False
16,Joe Sugg,Dianne Buswell,5,Waltz,Ballroom,Rainbow Connection,Sleeping at Last,29,6.0,,8.0,,,7.0,8.0,,,safe,1991-09-08,27.0,M,F,False
16,Vick Hope,Graziano Di Prima,5,Cha-Cha-Cha,Latin,More than Friends,"James Hype, feat. Kelli-Leigh",20,4.0,,6.0,,,6.0,4.0,,,eliminated,1989-09-25,28.0,F,M,False
